1220,49.1,15.02,7.4
1220,48.6,15.04,7.6
1220,48.1,15.02,7.8
1220,48.6,14.98,8.4
1220,49.1,14.94,9
1240,49.6,14.94,9
1250,50.1,15.04,9
1270,49.6,15.2,9.4
1280,49.1,15.23,9.8
1300,49.6,15.17,9.8
1320,50.1,15.16,9.8
1330,49.6,15.17,10
1340,49.1,15.11,10.2
1350,49.6,14.99,10.2
1360,50.1,14.96,10.2
1370,50.1,14.88,10.4
1370,50.1,14.8,10.6
1380,50.1,14.76,10.9
1390,50.1,14.76,11.3
1400,50.6,14.73,11.5
1410,51.1,14.79,11.7
1430,50.6,14.74,11.7
1440,50.1,14.6,11.7
1440,49.6,14.64,11.7
1440,49.1,14.58,11.7
1450,49.6,14.63,12.1
1450,50.1,14.66,12.5
1460,50.6,14.7,12.9
1470,51.1,14.67,13.3
1480,51.1,14.71,13.7
1490,51.1,14.77,14.1
1520,51.1,14.73,14.1
1540,51.1,14.7,14.1
1560,50.1,14.71,14.3
1570,49.1,14.76,14.5
1580,49.1,14.96,14.5
1590,49.1,15.17,14.5
1600,48.1,15.23,14.5
1600,47.1,15.3,14.5
1610,47.6,15.32,14.9
1620,48.1,15.35,15.2
1620,48.1,15.27,15.4
1620,48.1,15.38,15.6
1630,48.6,15.41,16.3
1640,49.1,15.52,16.9
1670,49.1,15.57,17.1
1690,49.1,15.55,17.3
1710,50.1,15.48,17.5
1730,51.1,15.58,17.7
1760,50.6,15.42,18.1
1780,50.1,15.3,18.5
1800,49.1,15.14,18.5
1810,48.1,14.96,18.5
1820,49.1,14.82,18.5
1820,50.1,14.83,18.5
1840,49.1,14.76,18.5
1860,48.1,14.7,18.5
1870,48.6,14.63,18.7
1870,49.1,14.45,18.9
1880,49.1,14.27,18.9
1890,49.1,14.24,18.9
1900,49.1,14.08,18.9
1900,49.1,13.91,18.9
1910,48.6,13.76,18.9
1920,48.1,13.66,18.9
1930,48.1,13.44,18.9
1930,48.1,13.33,18.9
1940,48.1,13.26,18.9
1950,48.1,13.17,18.9
1960,48.1,13.13,18.9
1970,48.1,13.04,18.9
1980,48.1,12.95,19.3
1980,48.1,12.86,19.6
1990,48.1,12.76,19.6
1990,48.1,12.73,19.6
2000,48.1,12.64,19.6
2000,48.1,12.6,19.6
2010,48.1,12.55,19.6
2010,48.1,12.49,19.6
2020,48.6,12.44,19.6
2030,49.1,12.41,19.6
2040,49.6,12.35,19.8
2040,50.1,12.35,20
2050,49.6,12.38,20
2050,49.1,12.29,20
1960,49.6,12.32,20.2
1870,50.1,12.29,20.4
1860,51.6,12.22,20.8
1840,53.1,12.45,21.2
1840,52.6,13.1,21.2
1840,52.1,13.92,21.2
1850,52.1,14.24,21.2
1850,52.1,14.35,21.2
1860,52.1,14.45,21.2
1870,52.1,14.45,21.2
1880,53.1,14.3,21.2
1880,54.1,14.3,21.2
1890,53.1,14.19,21.4
1890,52.1,14.11,21.6
1890,53.1,14.01,21.6
1890,54.1,13.97,21.6
1900,53.6,13.92,21.6
1910,53.1,13.91,21.6
1910,53.1,13.82,21.6
1910,53.1,13.77,21.6
1910,53.6,13.76,21.6
1910,54.1,13.74,21.6
1920,53.6,13.63,21.6
1920,53.1,13.47,21.6
1920,52.6,13.44,21.6
1920,52.1,13.42,21.6
1920,53.1,13.41,21.6
1920,54.1,13.3,21.6
1930,53.6,13.3,21.4
1930,53.1,13.36,21.2
1940,53.1,13.38,21.2
1940,53.1,13.32,21.2
1940,52.1,13.24,20.8
1930,51.1,13.24,20.4
1920,51.1,13.22,19.5
1910,51.1,13.19,18.5
1910,49.6,13.19,17.7
1900,48.1,13.14,16.9
1870,47.6,13.11,16.3
1830,47.1,13.29,15.6
1820,45.6,13.55,15.1
1800,44.1,13.95,14.5
1770,44.6,14.23,14.3
1740,45.1,14.49,14.1
1740,45.1,14.73,14.1
1730,45.1,14.85,14.1
1710,45.1,15.05,14.1
1690,45.1,15.32,14.1
1690,45.1,15.46,13.7
1680,45.1,15.54,13.3
1680,45.1,15.49,13.1
1680,45.1,15.63,12.9
1670,45.6,15.42,12.9
1660,46.1,15.63,12.9
1660,46.1,15.55,12.9
1650,46.1,15.49,12.9
1640,45.1,15.6,12.1
1630,44.1,15.68,11.3
1610,44.6,15.67,11.3
1590,45.1,15.7,11.3
1570,45.6,15.6,10.9
1550,46.1,15.67,10.6
1540,46.1,15.66,10.4
1520,46.1,15.51,10.2
1510,46.1,15.43,10.2
1500,46.1,15.35,10.2
1480,46.6,15.27,10.2
1460,47.1,15.2,10.2
1460,47.6,15.08,10
1450,48.1,14.95,9.8
1450,47.6,14.95,9.4
1450,47.1,14.92,9
1440,47.1,14.86,8.8
1420,47.1,14.74,8.6
1420,47.1,14.76,8.2
1410,47.1,14.73,7.8
1390,47.1,14.66,7.8
1370,47.1,14.57,7.8
1360,46.6,14.57,7.6
1340,46.1,14.57,7.4
1340,46.1,14.55,6.8
1330,46.1,14.6,6.3
1320,45.6,14.69,6.3
1310,45.1,14.74,6.3
1290,45.6,14.71,6.3
1270,46.1,14.73,6.3
1250,45.6,14.7,6.1
1230,45.1,14.7,5.9
1220,45.6,14.7,5.9
1200,46.1,14.67,5.9
1190,46.6,14.77,5.9
1170,47.1,14.74,5.9
1160,47.6,14.79,5.9
1140,48.1,14.82,5.9
1120,48.1,14.85,5.5
1100,48.1,14.88,5.1
1080,48.6,14.89,5.1
1060,49.1,14.86,5.1
1040,49.6,14.92,5.1
1020,50.1,14.95,5.1
1020,50.1,15.04,5.1
1020,50.1,15.13,5.1
1030,50.6,15.19,5.1
1030,51.1,15.24,5.1
1050,50.6,15.24,4.9
1070,50.1,15.2,4.7
1070,49.6,15.2,4.1
1060,49.1,15.13,3.5
1050,48.6,15.11,3.5
